order_received_at_local,provider_name,country,kitchen_id,brand,Total orders,# In Full noi,date
13.0,didi,COL,65 CALLE 109,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,50 CHICO,The Breakfast Club,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,La Cuadra Turbo,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,La Cuadra Turbo,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,Brunch & Munch,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Alba Vegetarian Turbo,1.0,1.0,46300.0
13.0,rappi,COL,65 CALLE 109,BRUNCH & MUNCH TURBO,1.0,1.0,46300.0
13.0,rappi,COL,13 CHIA,La Cuadra,1.0,0.0,46300.0
13.0,rappi,COL,14 ENVIGADO,Brunch & Munch,1.0,1.0,46300.0
13.0,rappi,COL,01 USAQUEN,Cinnabon Turbo,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Honest Food,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,38 KENNEDY,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,28 PEREIRA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Green House,1.0,1.0,46300.0
13.0,rappi,COL,14 ENVIGADO,The Breakfast Club,1.0,1.0,46300.0
13.0,rappi,COL,14 ENVIGADO,The Breakfast Club,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,46 INGENIO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,29 ITAGUI,Burrito Cantina,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,El Ejecutivo Turbo,1.0,1.0,46300.0
13.0,rappi,COL,29 ITAGUI,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,08 ANDES,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,01 USAQUEN,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,01 USAQUEN,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,01 USAQUEN,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,The Breakfast Club,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,The Breakfast Club Turbo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,14 ENVIGADO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,13 CHIA,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Avocalia,1.0,0.0,46300.0
13.0,rappi,COL,12 LAURELES,Monteverde Turbo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,50 CHICO,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,La Cuadra,1.0,0.0,46300.0
13.0,didi,COL,12 LAURELES,Green House,1.0,1.0,46300.0
13.0,rappi,COL,13 CHIA,La Casa Mexicana,1.0,0.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,House of Salads,1.0,1.0,46300.0
13.0,didi,COL,08 ANDES,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,32 BARRANQUILLA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,El Ejecutivo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Brunch & Munch,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Cinnabon Turbo,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,11 MANILA,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,28 PEREIRA,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,18 BELLO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,MonteVerde,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Green House,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,18 BELLO,El Ejecutivo,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,didi,COL,03 CHAPINERO,La Cuadra,1.0,0.0,46300.0
13.0,rappi,COL,03 CHAPINERO,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,La Cuadra Turbo,1.0,1.0,46300.0
13.0,rappi,COL,65 CALLE 109,Mr Beast Burger Turbo,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,08 ANDES,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Honest Food Turbo,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,SAN JERÓNIMO TURBO,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,La Folie,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,La Casa Mexicana,1.0,1.0,46300.0
13.0,didi,COL,45 VERAGUAS,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,13 CHIA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,13 CHIA,Cinnabon,1.0,0.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Desayunos de la Abuela,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,Green House,1.0,1.0,46300.0
13.0,didi,COL,01 USAQUEN,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,Que Chicken,1.0,1.0,46300.0
13.0,rappi,COL,45 VERAGUAS,San Jeronimo,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Frost By Oreo Turbo,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Burritos & Co Turbo,1.0,0.0,46300.0
13.0,rappi,COL,42 CABECERA,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,La Casa Mexicana,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Green House Turbo,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,El Ejecutivo,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,13 CHIA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,LA ÑAMGUCHERIA,1.0,0.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,House Of Burgers Turbo,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,didi,COL,01 USAQUEN,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,39 SALVIO,Cinnabon Pase,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,28 PEREIRA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Green House,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,45 VERAGUAS,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,01 USAQUEN,Green House,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Green House Turbo,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Frost By Oreo Turbo,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,02 PARQUE 93,Señor Burrito,1.0,1.0,46300.0
13.0,rappi,COL,14 ENVIGADO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Alba Vegetarian,1.0,1.0,46300.0
13.0,didi,COL,01 USAQUEN,La Casa Mexicana,1.0,1.0,46300.0
13.0,rappi,COL,38 KENNEDY,Mr Beast Burger Turbo,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,La Casa Mexicana Turbo,1.0,1.0,46300.0
13.0,didi,COL,45 VERAGUAS,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,66 PLAZA CLARO CINNA,Cinnabon Pase,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,66 PLAZA CLARO CINNA,Cinnabon Pase,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,03 CHAPINERO,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,29 ITAGUI,SÁNDUCHES EL JEFE,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,BRUNCH & MUNCH TURBO,1.0,1.0,46300.0
13.0,didi,COL,02 PARQUE 93,Green House,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Green House,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,15 ENGATIVA,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,45 VERAGUAS,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,Burritos & Co,1.0,0.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Honest Food,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Casa arabe,1.0,1.0,46300.0
13.0,didi,COL,29 ITAGUI,La Cuadra,1.0,0.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Monteverde Turbo,1.0,1.0,46300.0
13.0,rappi,COL,38 KENNEDY,Vicio Turbo,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,03 CHAPINERO,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,La Casa Mexicana,1.0,1.0,46300.0
13.0,didi,COL,08 ANDES,La Casa Mexicana,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,El Ejecutivo Turbo,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,38 KENNEDY,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,Green House,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,28 PEREIRA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,55 TITAN,Cinnabon Pase,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Casa Mexicana Turbo,1.0,1.0,46300.0
13.0,didi,COL,11 MANILA,Alba Vegetarian,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,01 USAQUEN,Cinnabon,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,Green House,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,57 SANTAFE MED,Cinnabon Pase,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,Desgranados & Co Turbo,1.0,1.0,46300.0
13.0,didi,COL,38 KENNEDY,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Frost By Oreo Turbo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,El Ejecutivo Turbo,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,46 INGENIO,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Alba Vegetarian,1.0,1.0,46300.0
13.0,didi,COL,33 CARTAGENA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Green House,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,03 CHAPINERO,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,03 CHAPINERO,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Green House Turbo,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,La Cuadra Turbo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,LA ÑAMGUCHERIA,1.0,1.0,46300.0
13.0,didi,COL,32 BARRANQUILLA,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,28 PEREIRA,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,22 SANTA MONICA,The Breakfast Club,1.0,1.0,46300.0
13.0,didi,COL,11 MANILA,SÁNDUCHES EL JEFE,1.0,1.0,46300.0
13.0,rappi,COL,33 CARTAGENA,Burritos & Co,1.0,1.0,46300.0
13.0,didi,COL,18 BELLO,Burritos & Co,1.0,0.0,46300.0
13.0,didi,COL,38 KENNEDY,Green House,1.0,1.0,46300.0
13.0,rappi,COL,18 BELLO,Avocalia,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Avocalia,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,La Cuadra,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,House Of Burgers Turbo,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Monteverde Turbo,1.0,1.0,46300.0
13.0,didi,COL,22 SANTA MONICA,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,06 COLINA,Mr Beast Burger,1.0,1.0,46300.0
13.0,rappi,COL,06 COLINA,Cinnabon Turbo,1.0,1.0,46300.0
13.0,rappi,COL,38 KENNEDY,Casa arabe,1.0,0.0,46300.0
13.0,rappi,COL,11 MANILA,Desayunos de la Abuela,1.0,1.0,46300.0
13.0,rappi,COL,61 CHICO CINNABON,cinnabon pase turbo,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Green House,1.0,1.0,46300.0
13.0,didi,COL,38 KENNEDY,Bottaniko,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Burritos & Co,1.0,1.0,46300.0
13.0,rappi,COL,13 CHIA,Alba Vegetarian,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,Brunch Club,1.0,1.0,46300.0
13.0,didi,COL,14 ENVIGADO,Green House,1.0,1.0,46300.0
13.0,didi,COL,15 ENGATIVA,MonteVerde,1.0,1.0,46300.0
13.0,didi,COL,38 KENNEDY,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,36 VILLA DEL PRADO,Green House,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,La Casa Mexicana,1.0,1.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Cinnabon,1.0,1.0,46300.0
13.0,rappi,COL,15 ENGATIVA,La Folie,1.0,1.0,46300.0
13.0,rappi,COL,36 VILLA DEL PRADO,Casa arabe,1.0,1.0,46300.0
13.0,rappi,COL,08 ANDES,MonteVerde,1.0,1.0,46300.0
13.0,didi,COL,46 INGENIO,La Cuadra,1.0,1.0,46300.0
13.0,didi,COL,42 CABECERA,Mr Beast Burger,1.0,1.0,46300.0
13.0,didi,COL,12 LAURELES,Alba Vegetarian,1.0,1.0,46300.0
13.0,rappi,COL,42 CABECERA,Honest Food,1.0,1.0,46300.0
13.0,rappi,COL,24 SAN FERNANDO,Honest Food Turbo,1.0,1.0,46300.0
13.0,rappi,COL,02 PARQUE 93,Avocalia,1.0,0.0,46300.0
13.0,rappi,COL,03 CHAPINERO,Burritos & Co Turbo,1.0,0.0,46300.0
13.0,rappi,COL,03 CHAPINERO,AVOCALIA TURBO,1.0,1.0,46300.0
13.0,rappi,COL,12 LAURELES,Burritos & Co Turbo,1.0,1.0,46300.0
13.0,rappi,COL,29 ITAGUI,MonteVerde,1.0,1.0,46300.0
13.0,rappi,COL,11 MANILA,El Jefe Turbo,1.0,1.0,46300.0
13.0,rappi,COL,15 ENGATIVA,La Casa Mexicana,1.0,0.0,46300.0
13.0,didi,COL,32 BARRANQUILLA,Almuerzos de la Casa,1.0,1.0,46300.0
13.0,rappi,COL,32 BARRANQUILLA,Foodology,1.0,1.0,46300.0
